year,month,hour,latitude,longitude,focal_depth_(km),magnitude,country,magnitude_scale
2021,8,2,-0.854,121.523,8.0,5.5,INDONESIA,slight_damage
2021,9,1,16.982,-99.773,20.0,7.0,MEXICO,serious damage
2021,9,20,29.182,105.391,10.0,5.4,CHINA,minor damage
2021,9,23,-37.491,146.363,10.0,5.9,AUSTRALIA,slight_damage
2021,9,6,35.252,25.26,8.0,6.0,GREECE,slight_damage
2021,10,22,30.22,68.014,9.0,5.9,PAKISTAN,slight_damage
2021,10,9,35.193,26.256,10.0,6.4,GREECE,severe damage
2021,10,20,-8.356,115.458,10.0,5.1,INDONESIA,minor damage
2021,11,12,27.736,56.077,10.0,6.3,IRAN,severe damage
2021,11,10,-4.49,-76.846,112.0,7.5,PERU,serious damage
2021,12,3,-7.603,122.2,18.0,7.3,INDONESIA,serious damage
2022,1,17,37.815,101.278,13.0,6.6,CHINA,severe damage
2022,1,9,-6.929,105.251,37.0,6.6,INDONESIA,severe damage
2022,1,11,34.946,63.58,18.0,5.3,AFGHANISTAN,minor damage
2022,1,13,18.458,-73.337,10.0,5.3,HAITI,minor damage
2022,1,2,-29.531,-176.749,10.0,6.5,NEW ZEALAND,severe damage
2022,2,7,14.193,-91.297,83.0,6.2,GUATEMALA,severe damage
2022,2,1,0.233,100.106,12.0,6.2,INDONESIA,severe damage
2022,3,14,37.702,141.587,63.0,7.3,JAPAN,serious damage
2022,3,17,23.412,121.562,24.0,6.7,TAIWAN,severe damage
2022,3,4,0.909,-79.589,26.0,5.8,ECUADOR,slight_damage
2022,3,20,-22.716,170.286,10.0,6.9,NEW CALEDONIA,severe damage
2022,3,5,-22.579,170.354,10.0,7.0,NEW CALEDONIA,serious damage
2022,4,21,43.061,18.176,10.0,5.7,BALKANS NW,slight_damage
2022,4,1,50.04,18.59,1.0,2.8,POLAND,minor damage
2022,5,21,-12.36,-76.89,55.0,5.4,PERU,minor damage
2022,5,21,16.325,-95.856,34.0,5.5,MEXICO,slight_damage
2022,5,12,-14.863,-70.308,217.0,7.2,PERU,serious damage
2022,6,9,30.416,102.989,10.0,5.9,CHINA,slight_damage
2022,6,17,32.365,101.878,16.0,5.9,CHINA,slight_damage
2022,6,20,33.092,69.514,10.0,5.9,AFGHANISTAN,slight_damage
2022,7,21,26.935,55.254,16.0,6.0,IRAN,slight_damage
2022,7,8,53.75,88.04,10.0,4.4,RUSSIA,minor damage
2022,7,23,-16.783,-71.31,10.0,5.5,PERU,slight_damage
2022,7,22,-2.04,-79.811,73.0,5.7,ECUADOR,slight_damage
2022,7,0,17.56,120.801,10.0,7.0,PHILIPPINES,serious damage
2022,9,21,34.662,70.702,10.0,5.1,AFGHANISTAN,minor damage
2022,9,4,29.726,102.279,10.0,6.6,CHINA,severe damage
2022,9,23,-6.256,146.469,90.0,7.6,PAPUA NEW GUINEA,serious damage
2022,9,6,23.159,121.316,10.0,6.9,TAIWAN,severe damage
2022,9,18,18.367,-103.252,15.0,7.6,MEXICO,serious damage
2022,9,6,18.308,-102.923,24.0,6.8,MEXICO,severe damage
2022,9,19,2.109,98.928,21.0,5.9,INDONESIA,slight_damage
2022,10,0,38.511,45.038,15.0,5.6,IRAN,slight_damage
2022,10,8,-4.912,-80.56,48.0,5.8,PERU,slight_damage
2022,10,14,17.662,120.823,27.0,6.4,PHILIPPINES,severe damage
2022,11,20,29.274,81.149,18.0,5.7,NEPAL,slight_damage
2022,11,10,-19.318,-172.1,24.0,7.3,TONGA ISLANDS,serious damage
2022,11,6,-6.853,107.095,10.0,5.6,INDONESIA,slight_damage
